,Issue_id,Duplicated_issue,Title,Description
84,2241.0,,"['folders', 'issue']","['severe', 'internal', 'scenario', 'scenario', 'create', 'project', 'folder', 'select', 'choose', 'dialog', 'folder', 'select', 'destination', 'select', 'dialog', 'dialog', 'problems', 'problems', 'select', 'resources', 'destination', 'resources', 'hierarchy', 'destination', 'resources', 'hieararchy', 'ideally', 'wouldnt', 'folder', 'descendants', 'viewers', 'scenario', 'create', 'project', 'create', 'folder', 'select', 'project', 'navigator', 'choose', 'select', 'dialog', 'problems', 'problems', 'select', 'resources', 'resource', 'resource', 'scenario', 'refresh', 'select', 'project', 'navigator', 'choose', 'select', 'prompt', 'resource', 'overwrite', 'dialog', 'problems', 'internal', 'invalid', 'thread', 'access', 'dialog', 'problems', 'problems', 'select', 'resources', 'resource', 'resource', 'problems', 'problems', 'severe', 'problem', 'priority']"
85,2245.0,,"['open', 'close', 'project', 'delete', 'filesystem', 'geawrh']","['project', 'delete', 'filesystem', 'navigator', 'location', 'delete', 'relate']"
86,2254.0,,"['rebuild', 'deselected', 'project', 'builders']","['project', 'choose', 'complain', 'project', 'builders', 'rebuild', 'disable', 'rebuild', 'action', 'select', 'project', 'register', 'builders']"
87,2265.0,,"['project', 'wizard', 'close']","['project', 'wizard', 'project', 'appear', 'select', 'newproject', 'project', 'windows']"
88,2267.0,,"['problems', 'dialog', 'gehgwd']","['follow', 'problems', 'dialog', 'problems', 'problems', 'message', 'errors', 'message', 'informative', 'reason', 'problem', 'follow', 'walkback', 'workspace', 'helpful', 'workbench', 'better', 'handle', 'errors', 'distinguish', 'development', 'runtime', 'increase', 'survivability']"
89,2272.0,,"['disable', 'close', 'gehvnk']","['possible', 'project', 'command', 'disable', 'create', 'project', 'navigator', 'project', 'project', 'project', 'project', 'workbench', 'action', 'disable']"
90,2275.0,,"['project', 'dialog', 'problems', 'geikgh']","['trigger', 'project', 'create', 'project', 'select', 'choose', 'default', 'select', 'dialog', 'project', 'project']"
91,2300.0,,"['export', 'save', 'editor']","['editor', 'export', 'refresh', 'export', 'generic', 'message', 'export', 'refresh', 'project', 'automatically', 'select', 'export', 'refresh', 'single', 'project', 'select', 'expand', 'project', 'refresh', 'execute', 'export', 'drastic', 'wouldnt', 'refresh', 'dialog', 'indicate', 'change', 'autorefresh', 'builders']"
92,2302.0,,"['folder', 'disable', 'project']","['create', 'folder', 'project', 'workspace', 'wizard', 'finish', 'command', 'disable', 'project', 'available', 'project', 'workspace', 'action', 'available', 'affect', 'project', 'action']"
93,2310.0,,"['bookmark', 'select']","['testtxt', 'bookmark', 'bookmarks', 'choose', 'select', 'bookmarks', 'choose', 'select', 'bookmark', 'remember', 'number', 'character', 'select', 'marker', 'annotation', 'update', 'number', 'character', 'record', 'create']"
94,2322.0,,"['preferences', 'fail', 'preference']","['project', 'project', 'properties', 'properly', 'nonjui', 'reopen', 'properties', 'dialog', 'reverse', 'appear', 'reopen', 'select', 'theres', 'dialog', 'unclear', 'problem', 'resilient', 'affect', 'problem', 'itpjui', 'severe', 'properties', 'probem', 'handle', 'better']"
95,2323.0,,"['navigator', 'select', 'project']","['option', 'editselect', 'navigator', 'select', 'project']"
96,2325.0,,"['properties', 'miss', 'project']","['jresdk', 'project', 'properties', 'package', 'project', 'project', 'properties', 'navigator', 'specific', 'resources', 'currently', 'ijavaelements', 'preference', 'generalize', 'support', 'object', 'underlie', 'resources', 'project', 'reference', 'manage', 'contribute', 'ijavaelements', 'notice', 'feature', 'package', 'navigator', 'complain']"
97,2337.0,,"['critical', 'walkback', 'upgrade']","['reason', 'noncritical', 'walkback', 'happen', 'yesterday', 'example', 'launcher', 'example', 'launcher', 'example', 'workspace', 'basically', 'create', 'project', 'workspace', 'import', 'examples', 'source', 'project', 'delete', 'little', 'project', 'target', 'workspaces', 'plugins', 'directory', 'upgrade', 'metadata', 'project', 'workspace', 'eclipse', 'follow', 'walkbacks', 'problems', 'invoke', 'plugin', 'orgeclipseui', 'errors', 'children', 'exception', 'children', 'exception', 'create', 'editor', 'interestingly', 'problems', 'walkback', 'errors', 'problems', 'invoke', 'plugin', 'errors', 'children', 'exception', 'children', 'errors', 'report', 'prettier', 'manner', 'delete', 'project', 'expect', 'handle', 'better']"
98,2338.0,,"['navigator', 'resource', 'dialog', 'folders']","['resources', 'dialog', 'resource', 'resources', 'folders']"
99,2340.0,,"['project', 'context', 'context', 'sensitive']","['rightclick', 'project', 'navigator', 'notice', 'project', 'project', 'appear', 'change', 'depend', 'context', 'project', 'project', 'project', 'project']"
100,2350.0,,"['wizards', 'default', 'location', 'directory']","['create', 'project', 'wizard', 'uncheck', 'default', 'location', 'notice', 'indicate', 'default', 'location', 'specify', 'nondefault', 'location', 'likely', 'default', 'location', 'prefer', 'opportunity', 'directory', 'directory', 'easily', 'select', 'delete', 'applications', 'select', 'replace', 'entire', 'project', 'creation', 'wizard', 'resolve', 'overlap', 'content']"
101,2371.0,,"['properties', 'project', 'contain', 'project']","['create', 'project', 'specific', 'output', 'location', 'package', 'project', 'properties', 'project', 'location', 'project', 'navigator', 'argument', 'resource', 'resource', 'adapter', 'contribute', 'javaelements']"
102,2373.0,,"['intuitive', 'workbench', 'location']","['theres', 'figure', 'workbench', 'locate', 'workaround', 'project', 'location', 'feature']"
103,2374.0,,"['delete', 'resource', 'delete']","['create', 'resource', 'delete', 'select', 'delete', 'message', 'resource', 'outofsync', 'delete', 'resouce', 'happen', 'happen']"
104,2384.0,,['create'],"['create', 'parent']"
105,2386.0,,"['move', 'project', 'content', 'dialog', 'confuse']","['different', 'things', 'confuse', 'create', 'project', 'rightclick', 'context', 'select', 'recommend', 'project', 'deselect', 'default', 'location', 'checkbox', 'message', 'havent', 'change', 'project', 'button', 'active', 'message', 'project', 'rightclick', 'project', 'select', 'project', 'default', 'location', 'button', 'location', 'default', 'location', 'default', 'location', 'message', 'message', 'project', 'content', 'location', 'string']"
106,2398.0,,"['strange', 'behaviour', 'delete', 'project', 'unsaved', 'change', 'geyhsf']","['create', 'generic', 'project', 'myproject', 'navigator', 'create', 'myfile', 'project', 'select', 'myfile', 'delete', 'delete', 'editor', 'expect', 'behaviour', 'assume', 'change', 'delete', 'editor', 'change', 'editor', 'change', 'properly', 'delete', 'follow', 'problem', 'delete', 'project', 'editor', 'myfile', 'prompt', 'change', 'project', 'available', 'cancel', 'change', 'problem', 'editors', 'properly', 'shouldnt', 'change', 'delete']"
107,2399.0,,"['close', 'project', 'prompt', 'change', 'geyiuv']","['create', 'project', 'myproject', 'create', 'myfile', 'project', 'project', 'select', 'project', 'notice', 'editor', 'prompt', 'change', 'project', 'editor', 'follow', 'problem', 'editor', 'myfile', 'prompt', 'change', 'dialog', 'problems', 'complete', 'reason', 'resource', 'target', 'problem', 'editors', 'project']"
108,2400.0,,"['double', 'click', 'close', 'project']","['currently', 'doubleclick', 'listener', 'project', 'expand', 'obviously', 'double', 'project', 'doubleclicking', 'project', 'invoke', 'project', 'action']"
109,2401.0,,"['create', 'project', 'progress', 'monitor', 'geywou']","['workspace', 'create', 'folder', 'default', 'location', 'populate', 'folder', 'resources', 'create', 'project', 'workspace', 'dialog', 'progress', 'monitor', 'depend', 'project', 'location', 'workspace', 'freeze']"
110,2419.0,,"['trail', 'space', 'project', 'wizard']","['simple', 'project', 'wizard', 'project', 'notice', 'message', 'message', 'leadingtrailing', 'create', 'folder']"
111,2436.0,,"['project', 'wizard', 'location', 'specify']","['filenewprojects', 'choose', 'standard', 'project', 'wizard', 'project', 'uncheck', 'default', 'location', 'location', 'notice', 'finish', 'button', 'enable', 'message', 'create', 'declipse']"
112,2449.0,,"['warn', 'delete', 'project', 'directory']","['project', 'directory', 'navigator', 'delete', 'project', 'delete', 'directory', 'directory', 'delete', 'present']"
113,2458.0,,"['inaccurate', 'message', 'wizard']","['select', 'project', 'navigator', 'choose', 'newfile', 'filename', 'single', 'period', 'character', 'message', 'include', 'project', 'resource', 'message', 'mislead', 'filename', 'period']"
114,2464.0,,"['eclipse', 'corner', 'website', 'dialog', 'launch', 'browser']","['choose', 'eclipse', 'project', 'theres', 'eclipse', 'corner', 'website', 'dialog', 'select', 'browser']"
115,2472.0,,"['impossible', 'delete', 'project']","['create', 'project', 'directory', 'content', 'create', 'project', 'location', 'select', 'delete', 'delete', 'content', 'prompt', 'delete', 'matter', 'interestingly', 'choose', 'select', 'deletion', 'delete', 'resource', 'problem', 'project', 'create', 'location', 'readonly', 'directory', 'equivalent', 'resouces', 'create', 'workspace', 'readonly', 'delete', 'project', 'dialog', 'prompt', 'delete', 'actual', 'directories', 'prompt', 'delete', 'readonly', 'resource', 'project', 'workspace', 'confusion', 'message', 'prompt', 'update', 'message', 'prompt', 'change', 'present']"
116,2512.0,,"['editor', 'doesnt', 'choose', 'folder', 'gfdcre']","['testdoc', 'wordpad', 'choose', 'rename', 'prompter', 'choose', 'different', 'folder', 'internal', 'editor', 'choose', 'folder']"
117,2515.0,,"['improve', 'message', 'creation', 'gfdmrh']","['creation', 'message', 'create', 'change', 'create', 'similarly', 'editors', 'change', 'create', 'editor']"
118,2523.0,,"['action', 'enable', 'project', 'close']","['project', 'notice', 'project', 'enable', 'message', 'project', 'perspective']"
119,2528.0,,"['project', 'prompt', 'gfkvrr']","['create', 'project', 'inside', 'project', 'notice', 'change', 'change', 'project', 'course', 'reopen', 'project', 'possible', 'project', 'editor', 'resources', 'project']"
120,2529.0,,"['navigator', 'project', 'available']","['create', 'project', 'select', 'select', 'notice', 'project', 'available', 'project', 'available', 'enable']"
121,2541.0,,"['editor', 'delete']","['create', 'editor', 'navigator', 'delete', 'editor', 'delete', 'filesystem', 'prompt', 'folder', 'filename', 'folder', 'filename', 'previously', 'problems', 'message', 'reason', 'bclassjava']"
122,2547.0,,"['editor', 'refresh', 'gfmqwj']","['create', 'project', 'create', 'editor', 'delete', 'change', 'editor', 'notice', 'container', 'location', 'specify', 'container', 'message', 'resource', 'workspace', 'actual', 'complain']"
